source_year,sentence_id,speech_id,session_date,speaker_id,speaker_ana,entity_content,geo_class,region_group,context_window,sentence_content_current,sentence_sentiment_value,sentence_sentiment_ana,debate_topic,country,ref_type,sentiment_level,sentiment_readable,sentiment_polarity,target_iso3,weog_group,entity_scope,concreteness_score,concreteness_method,concreteness_band,concreteness_token_count,concrete_marker_hits,abstract_marker_hits,migrant_cohort,migrant_cohort_marker,policy_measure,policy_measure_marker,cohort_policy_method,policy_agency_type,policy_agency_marker,policy_agency_llm_prompt,policy_agency_method,narrative_frame,narrative_frame_marker,argument_scheme,conceptual_definition,narrative_method,narrative_polarity,flow_source_candidate,flow_destination_candidate,migration_direction,direction_method,source_country,frame,polarity,trigger_span,confidence,reason,_raw,_parse_error
2016,ParlaMint-GR_2016-04-01-S1-commons.seg1167.3,ParlaMint-GR_2016-04-01-S1-commons.u350,2016-04-01,ΔΕΝΔΙΑΣ_ΣΠΥΡΙΔΩΝΟΣ_ΝΙΚΟΛΑΟΣ-ΓΕΩΡΓΙΟΣ,regular,Morocco,foreign,non_european_country,"The problem is this . || Previously there were four routes of access to Europe : through Spain from Morocco , through Lampeduza and Italy from Libya , through Greece from Turkey and through Bulgaria from Turkey . || Thanks to the policy followed by this government and thanks - I must say why we must be honest and clear in this - and in Chancellor Merkel 's announcement , all these flows are now united and crossing the Aegean .","Previously there were four routes of access to Europe : through Spain from Morocco , through Lampeduza and Italy from Libya , through Greece from Turkey and through Bulgaria from Turkey .",2.552999973297119,senti:neupos,immig,GRC,mixed,senti:neupos,neutral pos,neutral,MAR,non_weog,country,3.185,transparent_fallback_heuristic,abstract_leaning,39,"",problem,general_migration,"",border_control,crossing,keyword_rules,learning_emulation_from,follow,"Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Morocco. Context: The problem is this . Previously there were four routes of access to Europe : through Spain from Morocco , through Lampeduza and Italy from Libya , through Greece from Turkey and through Bulgaria from Turkey . Thanks to the policy followed by this government and thanks - I must say why we must be honest and clear in this - and in Chancellor Merkel 's announcement , all these flows are now united and crossing the Aegean .",keyword_rules_llm_ready,border_crisis,crossing,practical_reasoning,"",keyword_rules_llm_ready,negative_risk,Morocco,Europe,external_transnational,surface_srl_rules,GRC,SOURCE_IMPORT,NEG,through Spain from Morocco,0.85,Morocco is cited as a source of migration routes to Europe.,"",false
2016,ParlaMint-GR_2016-04-20-S1-commons.seg446.5,ParlaMint-GR_2016-04-20-S1-commons.u67,2016-04-20,ΚΑΜΜΕΝΟΣ_ΗΛΙΑ_ΠΑΝΑΓΙΩΤΗΣ_ΠΑΝΟΣ,regular,Morocco,foreign,non_european_country,"Although there is no tourist at the moment after the hit on the plane the Russian . || In Cairo , Alexandria , Tunisia , Algeria , Morocco , Syria , Israel , Turkey 's coastline . || Turkey 's coast is currently falling apart .","In Cairo , Alexandria , Tunisia , Algeria , Morocco , Syria , Israel , Turkey 's coastline .",1.253000020980835,senti:mixneg,immig,GRC,neutral_reference,senti:mixneg,mixed neg,negative,MAR,non_weog,country,3.373,transparent_fallback_heuristic,concrete_leaning,22,"coast, plane","",general_migration,"",general_policy,"",keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Morocco. Context: Although there is no tourist at the moment after the hit on the plane the Russian . In Cairo , Alexandria , Tunisia , Algeria , Morocco , Syria , Israel , Turkey 's coastline . Turkey 's coast is currently falling apart .",keyword_rules_llm_ready,neutral_reporting,"",other,"",keyword_rules_llm_ready,neutral_administrative,"","",external_transnational,surface_srl_rules,GRC,TARGET_EXPORT,NEU,Turkey's coast is currently falling apart,0.8,The mention of Morocco's coast in relation to migration is neutral and descriptive.,"",false
2016,ParlaMint-GR_2016-10-24-S1-commons.seg346.4,ParlaMint-GR_2016-10-24-S1-commons.u60,2016-10-24,ΚΥΡΙΑΖΙΔΗΣ_ΤΡΙΑΝΤΑΦΥΛΛΟΥ_ΔΗΜΗΤΡΙΟΣ,regular,Morocco,foreign,non_european_country,"All the pressure from North Africa to Italy has been transferred . || We have seen from Morocco , Tunisia , sub -Saharan regions , from the depths of Asia , the pressure on our country . || And we have reached that large number of refugees of one million .","We have seen from Morocco , Tunisia , sub -Saharan regions , from the depths of Asia , the pressure on our country .",0.5630000233650208,senti:mixneg,immig,GRC,situation,senti:mixneg,mixed neg,negative,MAR,non_weog,country,3.282,transparent_fallback_heuristic,mixed,22,"","",refugees,refugees,general_policy,"",keyword_rules,coercion_intervention_to,pressure,"Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Morocco. Context: All the pressure from North Africa to Italy has been transferred . We have seen from Morocco , Tunisia , sub -Saharan regions , from the depths of Asia , the pressure on our country . And we have reached that large number of refugees of one million .",keyword_rules_llm_ready,data_statistics,number,other,"",keyword_rules_llm_ready,neutral_administrative,North Africa to Italy has been transferre,Italy has been transferred,external_transnational,surface_srl_rules,GRC,SOURCE_IMPORT,NEG,pressure from Morocco,0.8,Morocco is described as a source of pressure.,"",false
2016,ParlaMint-GR_2016-10-24-S1-commons.seg690.1,ParlaMint-GR_2016-10-24-S1-commons.u186,2016-10-24,ΨΑΡΙΑΝΟΣ_ΝΙΚΟΛΑΟΥ_ΓΡΗΓΟΡΙΟΣ,regular,Morocco,foreign,non_european_country,"If you were here , you must have heard that . || So when we opened the borders and welcomed with love not the Syrian refugees , but people from Macreb , from Algiers , from Morocco , from Mauritania , from Nigeria , from Zimbabwe , from Afghanistan , from Pakistan , from Pakistan , who were not refugees of the Syrian crisis , we gave the slogan that "" We are an open country , come "" and we were threatening Europe . || In front of Mrs Tassia , it was Mr. Panos next door who threatened Europe that we would flood the ' Berlin ' and Brussels with illegal immigrants that if you are not okay , we would open the doors and get you out of there .","So when we opened the borders and welcomed with love not the Syrian refugees , but people from Macreb , from Algiers , from Morocco , from Mauritania , from Nigeria , from Zimbabwe , from Afghanistan , from Pakistan , from Pakistan , who were not refugees of the Syrian crisis , we gave the slogan that "" We are an open country , come "" and we were threatening Europe .",2.361999988555908,senti:neuneg,immig,GRC,situation,senti:neuneg,neutral neg,neutral,MAR,non_weog,country,3.257,transparent_fallback_heuristic,mixed,54,borders,"",refugees,refugees,national_security,threat,keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Morocco. Context: If you were here , you must have heard that . So when we opened the borders and welcomed with love not the Syrian refugees , but people from Macreb , from Algiers , from Morocco , from Mauritania , from Nigeria , from Zimbabwe , from Afghanistan , from Pakistan , from Pakistan , who were not refugees of the Syrian crisis , we gave the slogan that "" We are an open country , come "" and we were threatening Europe . In front of Mrs Tassia , it was Mr. Panos next door who threatened Europe that we would flood the ' Berlin ' and Brussels with illegal immigrants that if you are not okay , we would open the doors and get you out of there .",keyword_rules_llm_ready,security_threat,threat,other,"",keyword_rules_llm_ready,negative_risk,Macreb,"",external_transnational,surface_srl_rules,GRC,SOURCE_IMPORT,NEG,"people from Macreb, from Algiers, from Morocco",0.9,"The mention of Morocco as a source of immigrants is framed negatively, indicating a perceived threat.","",false
2016,ParlaMint-GR_2016-10-24-S1-commons.seg706.6,ParlaMint-GR_2016-10-24-S1-commons.u193,2016-10-24,ΨΑΡΙΑΝΟΣ_ΝΙΚΟΛΑΟΥ_ΓΡΗΓΟΡΙΟΣ,regular,Morocco,foreign,non_european_country,"But these fascist misery of racists and criminals and delinquents amplify , which are intensified and heard in this House - and I am ashamed to hear them - from such policies , foolish , incomprehensible and ideoleptic , that they are all human beings . || In other words , the isovites from Morocco , who have five murders each and are here among us , are also human beings . || ","In other words , the isovites from Morocco , who have five murders each and are here among us , are also human beings .",0.32499998807907104,senti:negneg,immig,GRC,policy,senti:negneg,strong neg,negative,MAR,non_weog,country,3.294,transparent_fallback_heuristic,mixed,33,house,"",general_migration,"",national_security,criminal,keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Morocco. Context: But these fascist misery of racists and criminals and delinquents amplify , which are intensified and heard in this House - and I am ashamed to hear them - from such policies , foolish , incomprehensible and ideoleptic , that they are all human beings . In other words , the isovites from Morocco , who have five murders each and are here among us , are also human beings .",keyword_rules_llm_ready,crime,criminal,other,"",keyword_rules_llm_ready,negative_risk,Morocco,"",external_transnational,surface_srl_rules,GRC,SOURCE_IMPORT,NEG,from Morocco,0.8,Refers to migrants from Morocco as criminals and murderers.,"",false
2019,ParlaMint-GR_2019-01-17-S1-commons.seg2035.2,ParlaMint-GR_2019-01-17-S1-commons.u525,2019-01-17,ΧΑΤΖΗΣΑΒΒΑΣ_ΚΩΝΣΤΑΝΤΙΝΟΥ_ΧΡΗΣΤΟΣ,regular,Morocco,foreign,non_european_country,"In all this comes your response as a nationalist government , and today the information comes for the public consultation of a draft law which speaks of a national strategy for the integration of refugees into society . || This , of course , was also a key axis of the New Democracy , when it supported the UN Pact in Morocco recently signed . || Is that how you 're gonna solve the demographic ?","This , of course , was also a key axis of the New Democracy , when it supported the UN Pact in Morocco recently signed .",4.191999912261963,senti:mixpos,welfa,GRC,policy,senti:mixpos,mixed pos,positive,MAR,non_weog,country,3.135,transparent_fallback_heuristic,abstract_leaning,37,"","integration, strategy",refugees,refugees,integration,integration,keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Morocco. Context: In all this comes your response as a nationalist government , and today the information comes for the public consultation of a draft law which speaks of a national strategy for the integration of refugees into society . This , of course , was also a key axis of the New Democracy , when it supported the UN Pact in Morocco recently signed . Is that how you 're gonna solve the demographic ?",keyword_rules_llm_ready,demographic_need,demographic,other,"",keyword_rules_llm_ready,neutral_administrative,"",Morocco recently signed,external_transnational,surface_srl_rules,GRC,MODEL_EXEMPLAR,POS,UN Pact in Morocco,0.8,Mentions Morocco as an example of supporting a UN Pact.,"",false
2019,ParlaMint-GR_2019-03-06-S1-commons.seg1893.4,ParlaMint-GR_2019-03-06-S1-commons.u474,2019-03-06,ΠΑΛΛΗΣ_ΕΥΣΤΡΑΤΙΟΥ_ΓΕΩΡΓΙΟΣ,regular,Morocco,foreign,non_european_country,It 'll sound strange in the Chamber . || He 's a refugee recognized by Morocco . || Morocco is not a country which has the refugee flows at large because of racial origin .,He 's a refugee recognized by Morocco .,3.059000015258789,senti:neupos,immig,GRC,situation,senti:neupos,neutral pos,neutral,MAR,non_weog,country,3.44,transparent_fallback_heuristic,concrete_leaning,15,"","",refugees,refugee,general_policy,"",keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Morocco. Context: It 'll sound strange in the Chamber . He 's a refugee recognized by Morocco . Morocco is not a country which has the refugee flows at large because of racial origin .",keyword_rules_llm_ready,neutral_reporting,"",other,"",keyword_rules_llm_ready,neutral_administrative,"","",ambiguous,surface_srl_rules,GRC,SOURCE_IMPORT,NEU,Morocco is not a country which has the refugee flows,0.8,"The mention discusses Morocco's role in handling refugee flows, providing context for migration.","",false
2019,ParlaMint-GR_2019-03-06-S1-commons.seg1893.5,ParlaMint-GR_2019-03-06-S1-commons.u474,2019-03-06,ΠΑΛΛΗΣ_ΕΥΣΤΡΑΤΙΟΥ_ΓΕΩΡΓΙΟΣ,regular,Morocco,foreign,non_european_country,"He 's a refugee recognized by Morocco . || Morocco is not a country which has the refugee flows at large because of racial origin . || He is in our country for over ten years , with discrimination in his personal sport in Morocco , which has been struggling for ten years not exceptionally in the races but as an equal athlete .",Morocco is not a country which has the refugee flows at large because of racial origin .,1.5199999809265137,senti:neuneg,immig,GRC,situation,senti:neuneg,neutral neg,neutral,MAR,non_weog,country,3.385,transparent_fallback_heuristic,concrete_leaning,26,"","",refugees,refugee,general_policy,"",keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Morocco. Context: He 's a refugee recognized by Morocco . Morocco is not a country which has the refugee flows at large because of racial origin . He is in our country for over ten years , with discrimination in his personal sport in Morocco , which has been struggling for ten years not exceptionally in the races but as an equal athlete .",keyword_rules_llm_ready,national_identity,nation,other,"",keyword_rules_llm_ready,neutral_administrative,"",Morocco,ambiguous,surface_srl_rules,GRC,SOURCE_IMPORT,NEG,Morocco is not a country,0.8,"The statement implies Morocco does not have significant refugee flows, indirectly suggesting it is not a source of migration issues.","",false
2019,ParlaMint-GR_2019-03-06-S1-commons.seg1893.6,ParlaMint-GR_2019-03-06-S1-commons.u474,2019-03-06,ΠΑΛΛΗΣ_ΕΥΣΤΡΑΤΙΟΥ_ΓΕΩΡΓΙΟΣ,regular,Morocco,foreign,non_european_country,"Morocco is not a country which has the refugee flows at large because of racial origin . || He is in our country for over ten years , with discrimination in his personal sport in Morocco , which has been struggling for ten years not exceptionally in the races but as an equal athlete . || I will refer to another attempt , launched in September 2016 in Lesvos , with those who were then locked in for more than a year , mainly African citizens from third countries with the implementation of the Treaty - the joint declaration by the European Union - Turkey - and the long - term caging of people .","He is in our country for over ten years , with discrimination in his personal sport in Morocco , which has been struggling for ten years not exceptionally in the races but as an equal athlete .",3.9519999027252197,senti:mixpos,immig,GRC,mixed,senti:mixpos,mixed pos,positive,MAR,non_weog,country,3.236,transparent_fallback_heuristic,mixed,50,"","",refugees,refugee,international_law,treaty,keyword_rules,exchange_cooperation,treaty,"Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Morocco. Context: Morocco is not a country which has the refugee flows at large because of racial origin . He is in our country for over ten years , with discrimination in his personal sport in Morocco , which has been struggling for ten years not exceptionally in the races but as an equal athlete . I will refer to another attempt , launched in September 2016 in Lesvos , with those who were then locked in for more than a year , mainly African citizens from third countries with the implementation of the Treaty - the joint declaration by the European Union - Turkey - and the long - term caging of people .",keyword_rules_llm_ready,demographic_need,aging,other,"",keyword_rules_llm_ready,neutral_administrative,"",Morocco,external_transnational,surface_srl_rules,GRC,REFERENTIAL,NEU,Morocco is not a country which has the refugee flows,0.8,"The mention of Morocco is used to provide context about refugee flows, not for any direct action or comparison.","",false
2019,ParlaMint-GR_2019-09-11-S1-commons.seg396.5,ParlaMint-GR_2019-09-11-S1-commons.u82,2019-09-11,ΒΕΛΟΠΟΥΛΟΣ_ΙΩΣΗΦ_ΚΥΡΙΑΚΟΣ,regular,Morocco,foreign,non_european_country,"Who are these immigrants ? || Those who come from Morocco , from Algeria with 30 euros to go to Istanbul and get us here by Erdogan ? || Are these immigrants ?","Those who come from Morocco , from Algeria with 30 euros to go to Istanbul and get us here by Erdogan ?",0.2029999941587448,senti:negneg,trans,GRC,situation,senti:negneg,strong neg,negative,MAR,non_weog,country,3.35,transparent_fallback_heuristic,concrete_leaning,12,"","",general_migration,"",general_policy,"",keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Morocco. Context: Who are these immigrants ? Those who come from Morocco , from Algeria with 30 euros to go to Istanbul and get us here by Erdogan ? Are these immigrants ?",keyword_rules_llm_ready,neutral_reporting,"",other,"",keyword_rules_llm_ready,neutral_administrative,Morocco,Istanbul and get us here by Erdogan,external_transnational,surface_srl_rules,GRC,ADVERSARY_BLAME,NEG,"from Morocco , from Algeria",0.85,Blames Morocco and Algeria for producing immigrants.,"",false
2019,ParlaMint-GR_2019-11-20-S1-commons.seg626.2,ParlaMint-GR_2019-11-20-S1-commons.u173,2019-11-20,ΒΕΛΟΠΟΥΛΟΣ_ΙΩΣΗΦ_ΚΥΡΙΑΚΟΣ,regular,Morocco,foreign,non_european_country,"Minister , where 's Mr. Dendias ? || Why not go to Algeria , Morocco , Afghanistan , Pakistan making bilateral agreements with those who come here ? || They 're not Syrians .","Why not go to Algeria , Morocco , Afghanistan , Pakistan making bilateral agreements with those who come here ?",0.3869999945163727,senti:negneg,immig,GRC,policy,senti:negneg,strong neg,negative,MAR,non_weog,country,3.306,transparent_fallback_heuristic,concrete_leaning,17,"","",general_migration,"",general_policy,"",keyword_rules,exchange_cooperation,bilateral,"Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Morocco. Context: Minister , where 's Mr. Dendias ? Why not go to Algeria , Morocco , Afghanistan , Pakistan making bilateral agreements with those who come here ? They 're not Syrians .",keyword_rules_llm_ready,bilateral_cooperation,bilateral,other,"",keyword_rules_llm_ready,neutral_administrative,"",Algeria,external_transnational,surface_srl_rules,GRC,TARGET_EXPORT,NEG,making bilateral agreements,0.8,The minister suggests making agreements with countries to address migration.,"",false
2019,ParlaMint-GR_2019-11-21-S1-commons.seg1099.1,ParlaMint-GR_2019-11-21-S1-commons.u362,2019-11-21,ΒΙΛΙΑΡΔΟΣ_ΔΙΟΝΥΣΙΟΥ_ΒΑΣΙΛΕΙΟΣ,regular,Morocco,foreign,non_european_country,"Thank you very much , Mr President . || Ladies and gentlemen , the power of the European Union and of the world has been taken over by the financial markets , which have overcharged countries and citizens , have imposed globalisation , they want to abolish the national states and completely open the borders of the West , including through the Morocco agreement signed for Greece by SYRIZA , to turn workers into cheap debt slaves into their service . || In this regard , in particular , immigrants are being used without knowing this either they or the citizens of their host countries as tools to serve the interests of 1 % at the expense of the remaining 99 % of people .","Ladies and gentlemen , the power of the European Union and of the world has been taken over by the financial markets , which have overcharged countries and citizens , have imposed globalisation , they want to abolish the national states and completely open the borders of the West , including through the Morocco agreement signed for Greece by SYRIZA , to turn workers into cheap debt slaves into their service .",0.20000000298023224,senti:negneg,inter,GRC,mixed,senti:negneg,strong neg,negative,MAR,non_weog,country,3.232,transparent_fallback_heuristic,mixed,59,borders,"",economic_migrants,workers,border_control,borders,keyword_rules,coercion_intervention_to,impose,"Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Morocco. Context: Thank you very much , Mr President . Ladies and gentlemen , the power of the European Union and of the world has been taken over by the financial markets , which have overcharged countries and citizens , have imposed globalisation , they want to abolish the national states and completely open the borders of the West , including through the Morocco agreement signed for Greece by SYRIZA , to turn workers into cheap debt slaves into their service . In this regard , in particular , immigrants are being used without knowing this either they or the citizens of their host countries as tools to serve the interests of 1 % at the expense of the remaining 99 % of people .",keyword_rules_llm_ready,economic_burden,expense,conceptual_definition,"into cheap debt slaves into their service . In this regard , in particular , immigrants are being used without knowing this either they or the citizens of their host countries as tools to serve the interests of 1 % at the expense of the remaining 99 % of people .",keyword_rules_llm_ready,negative_risk,"","",external_transnational,surface_srl_rules,GRC,ADVERSARY_BLAME,NEG,through the Morocco agreement,0.8,Morocco is blamed for an agreement that exploits immigrants.,"",false
2019,ParlaMint-GR_2019-11-25-S2-commons.seg127.2,ParlaMint-GR_2019-11-25-S2-commons.u12,2019-11-25,ΒΕΛΟΠΟΥΛΟΣ_ΙΩΣΗΦ_ΚΥΡΙΑΚΟΣ,regular,Morocco,foreign,non_european_country,"In Thessaloniki in the nine months of 2019 , we had six thousand nine hundred eighty - five arrests for illegal immigration , illegal immigrants . || The perpetrators of theft and recurring robbery of 52.1 % , 44 % and 30 % are people from Pakistan , Morocco , Bangladesh , Algeria . || The answer is in the document I submitted .","The perpetrators of theft and recurring robbery of 52.1 % , 44 % and 30 % are people from Pakistan , Morocco , Bangladesh , Algeria .",0.25099998712539673,senti:negneg,defen,GRC,situation,senti:negneg,strong neg,negative,MAR,non_weog,country,3.296,transparent_fallback_heuristic,mixed,26,document,"",general_migration,"",general_policy,"",keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Morocco. Context: In Thessaloniki in the nine months of 2019 , we had six thousand nine hundred eighty - five arrests for illegal immigration , illegal immigrants . The perpetrators of theft and recurring robbery of 52.1 % , 44 % and 30 % are people from Pakistan , Morocco , Bangladesh , Algeria . The answer is in the document I submitted .",keyword_rules_llm_ready,rule_of_law,illegal,other,"",keyword_rules_llm_ready,neutral_administrative,Pakistan,"",external_transnational,surface_srl_rules,GRC,SOURCE_IMPORT,NEG,people from Morocco,0.8,Morocco is cited as a source of illegal immigrants and perpetrators of crime.,"",false
2020,ParlaMint-GR_2020-03-10-S1-commons.seg190.1,ParlaMint-GR_2020-03-10-S1-commons.u21,2020-03-10,ΑΘΑΝΑΣΙΟΥ_ΕΥΑΓΓΕΛΟΥ_ΜΑΡΙΑ,regular,Morocco,foreign,non_european_country,"And a lot more , but you were mocking us back then . || It has taken months , dozens of foreigners from Pakistan , Bangladesh , Iraq , Afghanistan , Somalia , Morocco and I do not know where else to come from and to find yourselves because of international circumstances facing an uncovered , massive and coordinated attempt to invade and invade national sovereignty in order to react vigorously and defend the Patriarchal Territories by sending Police and Army against invaders and not against the Greeks , as you have been unprecedentedly doing in our Chios . || But it was n't you , as it turns out , who did it .","It has taken months , dozens of foreigners from Pakistan , Bangladesh , Iraq , Afghanistan , Somalia , Morocco and I do not know where else to come from and to find yourselves because of international circumstances facing an uncovered , massive and coordinated attempt to invade and invade national sovereignty in order to react vigorously and defend the Patriarchal Territories by sending Police and Army against invaders and not against the Greeks , as you have been unprecedentedly doing in our Chios .",0.19200000166893005,senti:negneg,immig,GRC,policy,senti:negneg,strong neg,negative,MAR,non_weog,country,3.235,transparent_fallback_heuristic,mixed,55,police,sovereignty,general_migration,"",general_policy,"",keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Morocco. Context: And a lot more , but you were mocking us back then . It has taken months , dozens of foreigners from Pakistan , Bangladesh , Iraq , Afghanistan , Somalia , Morocco and I do not know where else to come from and to find yourselves because of international circumstances facing an uncovered , massive and coordinated attempt to invade and invade national sovereignty in order to react vigorously and defend the Patriarchal Territories by sending Police and Army against invaders and not against the Greeks , as you have been unprecedentedly doing in our Chios . But it was n't you , as it turns out , who did it .",keyword_rules_llm_ready,national_identity,nation,practical_reasoning,"",keyword_rules_llm_ready,neutral_administrative,Pakistan,"",external_transnational,surface_srl_rules,GRC,SOURCE_IMPORT,NEG,dozens of foreigners from Morocco,0.8,Morocco is cited as a source of migrants causing issues.,"",false
2020,ParlaMint-GR_2020-06-05-S1-commons.seg620.8,ParlaMint-GR_2020-06-05-S1-commons.u101,2020-06-05,ΒΕΛΟΠΟΥΛΟΣ_ΙΩΣΗΦ_ΚΥΡΙΑΚΟΣ,regular,Morocco,foreign,non_european_country,"It is a service note from the Immigration Directorate , which reads : "" We know that at the expense of the alien with the following elements : Gender : Arren . || Citizen of Morocco or Pakistan or Algeria . || Surname : Nuagaa or Aziz or Bentayip .",Citizen of Morocco or Pakistan or Algeria .,2.677000045776367,senti:neupos,immig,GRC,neutral_reference,senti:neupos,neutral pos,neutral,MAR,non_weog,country,3.26,transparent_fallback_heuristic,mixed,20,"","",general_migration,"",general_policy,"",keyword_rules,learning_emulation_from,follow,"Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Morocco. Context: It is a service note from the Immigration Directorate , which reads : "" We know that at the expense of the alien with the following elements : Gender : Arren . Citizen of Morocco or Pakistan or Algeria . Surname : Nuagaa or Aziz or Bentayip .",keyword_rules_llm_ready,economic_burden,expense,other,"",keyword_rules_llm_ready,negative_risk,"","",external_transnational,surface_srl_rules,GRC,SOURCE_IMPORT,NEU,Citizen of Morocco,0.8,Lists Moroccan citizens among those of other countries.,"",false
2020,ParlaMint-GR_2020-06-05-S1-commons.seg640.6,ParlaMint-GR_2020-06-05-S1-commons.u101,2020-06-05,ΒΕΛΟΠΟΥΛΟΣ_ΙΩΣΗΦ_ΚΥΡΙΑΚΟΣ,regular,Morocco,foreign,non_european_country,"Greece supports the Saraj government , who is a friend of Turkey against Greece , instead of supporting Huffar with nails and teeth ! || And Haftar could accept , my Minister , hotspot in the north of Libya , as Moroccans and other countries did in Morocco to collect me out of deportations to all Africans . || What is the Congolese doing five thousand miles away from coming to Greece from Istanbul , as some people call it ?","And Haftar could accept , my Minister , hotspot in the north of Libya , as Moroccans and other countries did in Morocco to collect me out of deportations to all Africans .",0.3499999940395355,senti:negneg,immig,GRC,policy,senti:negneg,strong neg,negative,MAR,non_weog,country,3.227,transparent_fallback_heuristic,mixed,45,"","",general_migration,"",returns_deportation,deportations,keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Morocco. Context: Greece supports the Saraj government , who is a friend of Turkey against Greece , instead of supporting Huffar with nails and teeth ! And Haftar could accept , my Minister , hotspot in the north of Libya , as Moroccans and other countries did in Morocco to collect me out of deportations to all Africans . What is the Congolese doing five thousand miles away from coming to Greece from Istanbul , as some people call it ?",keyword_rules_llm_ready,return_deportation,deportation,other,"",keyword_rules_llm_ready,neutral_administrative,Istanbul,Greece from Istanbul,external_transnational,surface_srl_rules,GRC,TARGET_EXPORT,NEG,collect me out of deportations,0.8,Greece implies Morocco is involved in deportations of Africans,"",false
